caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2016-02-01 15:01:55,2016-02-01 15:01:55,Start
Case1,Traer informacion estudiante - banner,2016-02-01 15:01:55,2016-02-01 15:01:55,Traer informacion estudiante - banner
Case1,Radicar Solicitud Homologacion,2016-02-01 15:01:59,2016-02-01 15:01:59,Radicar Solicitud Homologacion
Case1,Notificacion estudiante cancelacion soli,2016-02-04 23:06:33,2016-02-04 23:06:33,Notificacion estudiante cancelacion soli
Case1,End,2016-02-04 23:06:33,2016-02-04 23:06:33,End
Case2,Start,2016-02-02 07:03:45,2016-02-02 07:03:45,Start
Case2,Traer informacion estudiante - banner,2016-02-02 07:03:45,2016-02-02 07:03:45,Traer informacion estudiante - banner
Case2,Radicar Solicitud Homologacion,2016-02-02 07:03:52,2016-02-02 07:04:39,Radicar Solicitud Homologacion
Case2,Notificacion estudiante cancelacion soli,2016-02-14 19:18:05,2016-02-14 19:18:05,Notificacion estudiante cancelacion soli
Case2,End,2016-02-14 19:18:05,2016-02-14 19:18:05,End
Case3,Start,2016-02-10 07:50:31,2016-02-10 07:50:31,Start
Case3,Traer informacion estudiante - banner,2016-02-10 07:50:31,2016-02-10 07:50:31,Traer informacion estudiante - banner
Case3,Radicar Solicitud Homologacion,2016-02-10 07:50:35,2016-02-10 08:04:08,Radicar Solicitud Homologacion
Case3,Notificacion estudiante cancelacion soli,2016-02-10 08:05:02,2016-02-10 08:05:02,Notificacion estudiante cancelacion soli
Case3,End,2016-02-10 08:05:02,2016-02-10 08:05:02,End
Case4,Start,2016-02-10 09:20:26,2016-02-10 09:20:26,Start
Case4,Traer informacion estudiante - banner,2016-02-10 09:20:26,2016-02-10 09:20:26,Traer informacion estudiante - banner
Case4,Radicar Solicitud Homologacion,2016-02-10 09:20:28,2016-02-10 09:20:35,Radicar Solicitud Homologacion
Case4,Cancelar Solicitud,2016-02-10 09:27:22,2016-02-10 09:28:45,Cancelar Solicitud
Case4,Notificacion estudiante cancelacion soli,2016-02-10 09:42:39,2016-02-10 09:42:39,Notificacion estudiante cancelacion soli
Case4,End,2016-02-10 09:42:39,2016-02-10 09:42:39,End
Case5,Start,2016-02-10 09:33:51,2016-02-10 09:33:51,Start
Case5,Traer informacion estudiante - banner,2016-02-10 09:33:51,2016-02-10 09:33:51,Traer informacion estudiante - banner
Case5,Radicar Solicitud Homologacion,2016-02-10 09:33:52,2016-02-10 09:33:57,Radicar Solicitud Homologacion
Case5,Validar solicitud,2016-02-10 10:10:03,2016-02-10 10:30:00,Validar solicitud
Case5,Homologacion por grupo de cursos,2016-02-10 15:21:20,2016-02-10 16:09:24,Homologacion por grupo de cursos
Case5,Revisar curso,2016-02-10 14:30:19,2016-02-10 15:15:47,Revisar curso
Case5,Evaluacion curso,2016-02-10 15:17:22,2016-02-10 15:17:22,Evaluacion curso
Case5,Validacion final,2016-02-11 16:16:26,2016-02-11 16:20:26,Validacion final
Case5,Visto Bueno Cierre Proceso,2016-02-13 15:41:17,2016-02-13 15:43:31,Visto Bueno Cierre Proceso
Case5,End,2016-02-13 15:43:31,2016-02-13 15:43:31,End
Case6,Start,2016-02-10 12:21:53,2016-02-10 12:21:53,Start
Case6,Traer informacion estudiante - banner,2016-02-10 12:21:53,2016-02-10 12:21:53,Traer informacion estudiante - banner
Case6,Radicar Solicitud Homologacion,2016-02-10 12:22:02,2016-02-10 12:23:52,Radicar Solicitud Homologacion
Case6,Validar solicitud,2016-02-10 12:37:35,2016-02-10 12:38:02,Validar solicitud
Case6,Homologacion por grupo de cursos,2016-02-10 14:37:59,2016-02-10 15:10:48,Homologacion por grupo de cursos
Case6,End,2016-02-10 15:10:48,2016-02-10 15:10:48,End
Case7,Start,2016-02-10 12:50:14,2016-02-10 12:50:14,Start
Case7,Traer informacion estudiante - banner,2016-02-10 12:50:14,2016-02-10 12:50:14,Traer informacion estudiante - banner
Case7,Radicar Solicitud Homologacion,2016-02-10 12:50:17,2016-02-10 13:23:19,Radicar Solicitud Homologacion
Case7,Validar solicitud,2016-02-16 12:18:23,2016-02-16 13:19:19,Validar solicitud
Case7,Homologacion por grupo de cursos,2016-02-16 13:49:20,2016-02-16 14:39:54,Homologacion por grupo de cursos
Case7,Revisar curso,2016-02-17 16:37:37,2016-02-17 16:50:49,Revisar curso
Case7,Evaluacion curso,2016-02-27 05:21:43,2016-02-27 05:30:23,Evaluacion curso
Case7,Validacion final,2016-04-01 04:25:36,2016-04-01 04:28:38,Validacion final
Case7,Visto Bueno Cierre Proceso,2016-04-01 05:46:22,2016-04-01 05:51:02,Visto Bueno Cierre Proceso
Case7,Transferir Creditos,2016-04-01 10:52:46,2016-04-01 10:52:46,Transferir Creditos
Case7,End,2016-04-01 10:52:46,2016-04-01 10:52:46,End
Case8,Start,2016-02-10 13:43:09,2016-02-10 13:43:09,Start
Case8,Traer informacion estudiante - banner,2016-02-10 13:43:09,2016-02-10 13:43:09,Traer informacion estudiante - banner
Case8,Radicar Solicitud Homologacion,2016-02-10 13:43:13,2016-02-10 13:48:42,Radicar Solicitud Homologacion
Case8,Cancelar Solicitud,2016-02-10 13:52:06,2016-02-10 16:40:28,Cancelar Solicitud
Case8,Notificacion estudiante cancelacion soli,2016-02-10 16:42:00,2016-02-10 16:42:00,Notificacion estudiante cancelacion soli
Case8,End,2016-02-10 16:42:00,2016-02-10 16:42:00,End
Case9,Start,2016-02-10 14:24:34,2016-02-10 14:24:34,Start
Case9,Traer informacion estudiante - banner,2016-02-10 14:24:34,2016-02-10 14:24:34,Traer informacion estudiante - banner
Case9,Radicar Solicitud Homologacion,2016-02-10 14:24:35,2016-02-10 14:24:48,Radicar Solicitud Homologacion
Case9,Validar solicitud,2016-02-11 08:18:42,2016-02-11 09:19:47,Validar solicitud
Case9,Homologacion por grupo de cursos,2016-02-12 03:32:37,2016-02-12 03:39:20,Homologacion por grupo de cursos
Case9,End,2016-02-12 03:39:20,2016-02-12 03:39:20,End
Case10,Start,2016-02-10 16:46:03,2016-02-10 16:46:03,Start
Case10,Traer informacion estudiante - banner,2016-02-10 16:46:03,2016-02-10 16:46:03,Traer informacion estudiante - banner
Case10,Radicar Solicitud Homologacion,2016-02-10 16:46:06,2016-02-10 16:46:10,Radicar Solicitud Homologacion
Case10,Validar solicitud,2016-02-10 19:15:05,2016-02-10 19:15:47,Validar solicitud
Case10,Homologacion por grupo de cursos,2016-02-16 05:04:33,2016-02-16 05:43:08,Homologacion por grupo de cursos
Case10,End,2016-02-16 05:43:08,2016-02-16 05:43:08,End
Case11,Start,2016-02-10 17:53:00,2016-02-10 17:53:00,Start
Case11,Traer informacion estudiante - banner,2016-02-10 17:53:00,2016-02-10 17:53:00,Traer informacion estudiante - banner
Case11,Radicar Solicitud Homologacion,2016-02-10 17:53:02,2016-02-10 17:55:00,Radicar Solicitud Homologacion
Case11,Cancelar Solicitud,2016-02-10 18:20:15,2016-02-10 21:27:59,Cancelar Solicitud
Case11,Notificacion estudiante cancelacion soli,2016-02-12 17:24:59,2016-02-12 17:24:59,Notificacion estudiante cancelacion soli
Case11,End,2016-02-12 17:24:59,2016-02-12 17:24:59,End
Case12,Start,2016-02-10 19:21:16,2016-02-10 19:21:16,Start
Case12,Traer informacion estudiante - banner,2016-02-10 19:21:16,2016-02-10 19:21:16,Traer informacion estudiante - banner
Case12,Radicar Solicitud Homologacion,2016-02-10 19:21:21,2016-02-10 19:21:49,Radicar Solicitud Homologacion
Case12,Cancelar Solicitud,2016-02-10 20:26:09,2016-02-10 21:20:30,Cancelar Solicitud
Case12,Notificacion estudiante cancelacion soli,2016-02-11 00:30:21,2016-02-11 00:30:21,Notificacion estudiante cancelacion soli
Case12,End,2016-02-11 00:30:21,2016-02-11 00:30:21,End
Case13,Start,2016-02-02 09:35:42,2016-02-02 09:35:42,Start
Case13,Traer informacion estudiante - banner,2016-02-02 09:35:42,2016-02-02 09:35:42,Traer informacion estudiante - banner
Case13,Radicar Solicitud Homologacion,2016-02-02 09:35:44,2016-02-02 09:35:44,Radicar Solicitud Homologacion
Case13,Validar solicitud,2016-02-07 04:07:24,2016-02-07 04:47:10,Validar solicitud
Case13,Homologacion por grupo de cursos,2016-02-07 04:51:33,2016-02-07 12:12:10,Homologacion por grupo de cursos
Case13,Revisar curso,2016-02-07 12:02:41,2016-02-07 12:02:43,Revisar curso
Case13,Evaluacion curso,2016-02-09 19:51:23,2016-02-09 19:51:24,Evaluacion curso
Case13,Validar solicitud / pre-homologacion,2016-02-10 07:48:24,2016-02-10 09:25:07,Validar solicitud / pre-homologacion
Case13,Validacion final,2016-02-10 09:33:00,2016-02-10 09:33:00,Validacion final
Case13,Validacion final,2016-02-11 07:26:02,2016-02-11 07:26:02,Validacion final
Case13,Visto Bueno Cierre Proceso,2016-02-21 18:17:36,2016-02-21 18:48:10,Visto Bueno Cierre Proceso
Case13,Visto Bueno Cierre Proceso,2016-02-11 13:56:04,2016-02-11 15:42:42,Visto Bueno Cierre Proceso
Case13,Transferir Creditos,2016-02-21 19:00:44,2016-02-21 19:00:44,Transferir Creditos
Case13,Transferir creditos homologables,2016-02-21 19:00:45,2016-02-21 19:00:45,Transferir creditos homologables
Case13,Transferir creditos homologables,2016-02-21 19:00:45,2016-02-21 19:00:45,Transferir creditos homologables
Case13,Transferir Creditos,2016-02-29 00:58:32,2016-02-29 00:58:32,Transferir Creditos
Case13,Transferir creditos homologables,2016-02-29 00:58:32,2016-02-29 00:58:32,Transferir creditos homologables
Case13,Transferir creditos homologables,2016-02-29 00:58:32,2016-02-29 00:58:32,Transferir creditos homologables
Case13,Transferir creditos homologables,2016-02-29 00:59:47,2016-02-29 00:59:47,Transferir creditos homologables
Case13,End,2016-02-29 00:59:47,2016-02-29 00:59:47,End
Case14,Start,2016-02-10 20:08:43,2016-02-10 20:08:43,Start
Case14,Traer informacion estudiante - banner,2016-02-10 20:08:43,2016-02-10 20:08:43,Traer informacion estudiante - banner
Case14,Radicar Solicitud Homologacion,2016-02-10 20:08:49,2016-02-10 20:08:49,Radicar Solicitud Homologacion
Case14,Cancelar Solicitud,2016-02-10 20:23:38,2016-02-10 20:53:47,Cancelar Solicitud
Case14,Notificacion estudiante cancelacion soli,2016-02-10 20:55:51,2016-02-10 20:55:51,Notificacion estudiante cancelacion soli
Case14,End,2016-02-10 20:55:51,2016-02-10 20:55:51,End
Case15,Start,2016-02-10 20:32:52,2016-02-10 20:32:52,Start
Case15,Traer informacion estudiante - banner,2016-02-10 20:32:52,2016-02-10 20:32:52,Traer informacion estudiante - banner
Case15,Radicar Solicitud Homologacion,2016-02-10 20:32:53,2016-02-10 20:33:13,Radicar Solicitud Homologacion
Case15,Cancelar Solicitud,2016-02-10 21:46:24,2016-02-10 22:07:59,Cancelar Solicitud
Case15,Notificacion estudiante cancelacion soli,2016-02-28 01:28:06,2016-02-28 01:28:06,Notificacion estudiante cancelacion soli
Case15,End,2016-02-28 01:28:06,2016-02-28 01:28:06,End
Case16,Start,2016-02-10 21:55:25,2016-02-10 21:55:25,Start
Case16,Traer informacion estudiante - banner,2016-02-10 21:55:25,2016-02-10 21:55:25,Traer informacion estudiante - banner
Case16,Radicar Solicitud Homologacion,2016-02-19 19:34:44,2016-02-19 19:40:27,Radicar Solicitud Homologacion
Case16,Validar solicitud,2016-02-19 19:45:28,2016-02-19 20:01:45,Validar solicitud
Case16,Homologacion por grupo de cursos,2016-02-19 20:24:59,2016-02-19 20:39:38,Homologacion por grupo de cursos
Case16,Revisar curso,2016-02-19 20:09:08,2016-02-19 20:09:09,Revisar curso
Case16,Evaluacion curso,2016-02-19 21:41:21,2016-02-19 21:41:49,Evaluacion curso
Case16,Validacion final,2016-02-19 22:41:16,2016-02-19 22:41:20,Validacion final
Case16,Visto Bueno Cierre Proceso,2016-02-19 23:21:59,2016-02-19 23:32:58,Visto Bueno Cierre Proceso
Case16,Transferir Creditos,2016-02-22 05:09:43,2016-02-22 05:09:43,Transferir Creditos
Case16,Transferir creditos homologables,2016-02-22 05:09:43,2016-02-22 05:09:43,Transferir creditos homologables
Case16,End,2016-02-22 05:09:43,2016-02-22 05:09:43,End
Case17,Start,2016-02-10 23:09:13,2016-02-10 23:09:13,Start
Case17,Traer informacion estudiante - banner,2016-02-10 23:09:13,2016-02-10 23:09:13,Traer informacion estudiante - banner
Case17,Radicar Solicitud Homologacion,2016-02-10 23:09:15,2016-02-10 23:09:41,Radicar Solicitud Homologacion
Case17,Validar solicitud,2016-02-10 23:17:39,2016-02-10 23:22:01,Validar solicitud
Case17,Homologacion por grupo de cursos,2016-02-11 04:19:03,2016-02-11 08:22:42,Homologacion por grupo de cursos
Case17,Revisar curso,2016-03-05 00:06:08,2016-03-05 00:24:32,Revisar curso
Case17,Evaluacion curso,2016-03-05 00:26:56,2016-03-05 00:34:51,Evaluacion curso
