caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 02:28:58,2011-01-01 02:28:58,Start
Case1,Create Purchase Requisition,2011-01-01 02:28:58,2011-01-01 02:44:02,Create Purchase Requisition
Case1,Create Request for Quotation,2011-01-01 02:57:37,2011-01-01 03:01:23,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-01-12 20:34:39,2011-01-12 20:41:21,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-01-13 06:18:22,2011-01-13 06:47:02,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-01-13 08:07:05,2011-01-13 12:02:31,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-01-13 19:26:05,2011-01-13 19:45:40,Analyze Quotation Comparison Map
Case1,Choose best option,2011-01-13 19:45:40,2011-01-13 19:45:40,Choose best option
Case1,Settle Conditions With Supplier,2011-01-13 23:50:33,2011-01-14 03:33:50,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-01-18 06:30:26,2011-01-18 06:38:48,Create Purchase Order
Case1,Confirm Purchase Order,2011-01-19 19:43:26,2011-01-19 20:01:31,Confirm Purchase Order
Case1,Deliver Goods Services,2011-01-20 18:00:03,2011-01-22 07:44:54,Deliver Goods Services
Case1,Release Purchase Order,2011-01-22 15:48:42,2011-01-22 15:49:46,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-01-23 01:31:34,2011-01-23 01:32:37,Approve Purchase Order for payment
Case1,Send Invoice,2011-01-26 20:55:41,2011-01-26 20:55:41,Send Invoice
Case1,Release Supplier's Invoice,2011-01-27 14:18:59,2011-01-27 14:24:22,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-01-27 14:25:35,2011-01-27 14:25:35,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-01-27 14:53:41,2011-01-27 15:14:05,Pay Invoice
Case1,End,2011-01-27 15:14:05,2011-01-27 15:14:05,End
Case2,Start,2011-01-01 14:27:04,2011-01-01 14:27:04,Start
Case2,Create Purchase Requisition,2011-01-01 14:27:04,2011-01-01 15:10:53,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-01-02 04:47:36,2011-01-02 04:53:24,Analyze Purchase Requisition
Case2,Create Request for Quotation,2011-01-02 05:01:40,2011-01-02 05:05:56,Create Request for Quotation
Case2,Analyze Request for Quotation,2011-01-07 20:08:47,2011-01-07 20:28:17,Analyze Request for Quotation
Case2,Send Request for Quotation to Supplier,2011-01-08 15:42:16,2011-01-08 16:03:32,Send Request for Quotation to Supplier
Case2,Create Quotation comparison Map,2011-01-08 16:27:39,2011-01-08 21:19:10,Create Quotation comparison Map
Case2,Analyze Quotation Comparison Map,2011-01-09 04:41:53,2011-01-09 05:11:41,Analyze Quotation Comparison Map
Case2,Choose best option,2011-01-09 05:11:41,2011-01-09 05:11:41,Choose best option
Case2,Settle Conditions With Supplier,2011-01-09 15:13:04,2011-01-10 01:05:18,Settle Conditions With Supplier
Case2,Create Purchase Order,2011-01-10 02:05:35,2011-01-10 02:14:38,Create Purchase Order
